"Date","Time","Cloud Condition","Rain Condition","Brightness Condition","Cloud Value","Cloud Sensor Temperature","Rain Value","Brightness Value","Ambient Temperature","Rain Heating Percentage","Rain Sensor Temperature","Heating Status","Switch Status","Read Cycle","Timeout Errors","Safe Status","Wind Condition","Wind Value","Relative Humidity","Dew Point","Raw IR Temperature","Absolute Pressure","Relative Pressure"
"2026-09-22","01:25:42","Clear","Dry","Dark","2.4","23.7","3200","57232","24.3","31%","28.1","","Opened","7.357","38","Safe","Calm","5.7","61","16.3","12.0","1000.5","1012.0"
"2026-09-22","01:25:52","Clear","Dry","Dark","2.3","23.8","3200","57232","24.3","31%","28.1","","Opened","7.557","38","Safe","Calm","5.8","61","16.3","11.9","1000.6","1012.1"
"2026-09-22","01:26:02","Clear","Dry","Dark","2.7","23.8","3200","57232","24.3","31%","28.1","","Opened","7.298","38","Safe","Windy","6.6","61","16.3","12.3","1000.4","1012.0"
"2026-09-22","01:26:12","Clear","Dry","Dark","2.2","23.8","3200","57232","24.3","31%","28.1","","Opened","7.399","38","Safe","Windy","6.6","61","16.3","11.8","1000.4","1012.0"
"2026-09-22","01:26:22","Clear","Dry","Dark","2.3","23.8","3200","57232","24.3","31%","28.1","","Opened","7.372","38","Safe","Windy","6.6","61","16.3","11.9","1000.5","1012.0"
"2026-09-22","01:26:32","Clear","Dry","Dark","2.2","23.8","3200","57232","24.4","31%","28.1","","Opened","7.314","38","Safe","Windy","6.5","61","16.4","11.9","1000.6","1012.1"
"2026-09-22","01:26:42","Clear","Dry","Dark","2.1","23.8","3200","57232","24.4","31%","28.2","","Opened","7.392","38","Safe","Windy","6.4","61","16.4","11.8","1000.6","1012.1"
"2026-09-22","01:26:52","Clear","Dry","Dark","2.2","23.8","3200","57232","24.4","31%","28.2","","Opened","7.580","38","Safe","Windy","6.2","61","16.4","11.8","1000.5","1012.0"
"2026-09-22","01:27:02","Clear","Dry","Dark","2.3","23.8","3200","57232","24.4","31%","28.2","","Opened","7.315","38","Safe","Calm","5.4","61","16.4","11.9","1000.5","1012.0"
"2026-09-22","01:27:12","Clear","Dry","Dark","2.0","23.8","3200","57232","24.4","31%","28.2","","Opened","7.388","38","Safe","Calm","5.1","61","16.4","11.7","1000.5","1012.0"
"2026-09-22","01:27:22","Clear","Dry","Dark","2.1","23.8","3200","57232","24.4","31%","28.2","","Opened","7.335","38","Safe","Calm","5.0","61","16.4","11.8","1000.5","1012.0"
"2026-09-22","01:27:32","Clear","Dry","Dark","2.3","23.8","3200","57232","24.4","31%","28.3","","Opened","7.295","38","Safe","Calm","5.0","61","16.4","11.9","1000.5","1012.0"
"2026-09-22","01:27:42","Clear","Dry","Dark","2.3","23.8","3200","57232","24.4","31%","28.2","","Opened","7.395","38","Safe","Calm","5.4","61","16.4","12.0","1000.4","1012.0"
"2026-09-22","01:27:53","Clear","Dry","Dark","2.4","23.8","3200","57232","24.4","31%","28.1","Heating UP","Opened","7.705","38","Safe","Calm","5.9","61","16.4","12.1","1000.5","1012.0"
"2026-09-22","01:28:02","Clear","Dry","Dark","2.2","23.9","3328","57232","24.4","32%","28.2","","Opened","7.355","38","Safe","Calm","5.9","61","16.3","11.9","1000.4","1011.9"
"2026-09-22","01:28:12","Clear","Dry","Dark","2.2","23.9","3328","57232","24.5","32%","28.2","","Opened","7.384","38","Safe","Calm","6.4","61","16.4","11.9","1000.5","1012.0"
"2026-09-22","01:28:22","Clear","Dry","Dark","2.3","23.9","3328","57232","24.4","32%","28.2","","Opened","7.376","38","Safe","Calm","6.4","61","16.4","11.9","1000.4","1012.0"
"2026-09-22","01:28:32","Clear","Dry","Dark","2.2","23.9","3328","57232","24.4","32%","28.2","","Opened","7.379","38","Safe","Calm","6.4","61","16.4","11.8","1000.4","1012.0"
"2026-09-22","01:28:42","Clear","Dry","Dark","2.0","23.9","3200","57232","24.5","32%","28.3","","Opened","7.307","38","Safe","Calm","5.9","61","16.4","11.7","1000.6","1012.1"
"2026-09-22","01:28:52","Clear","Dry","Dark","2.1","23.8","3200","57232","24.5","32%","28.4","","Opened","7.610","38","Safe","Calm","5.2","61","16.4","11.8","1000.5","1012.0"
"2026-09-22","01:29:02","Clear","Dry","Dark","2.0","23.8","3299","57232","24.4","32%","28.4","","Opened","7.357","38","Safe","Calm","4.3","61","16.4","11.7","1000.4","1011.9"
"2026-09-22","01:29:12","Clear","Dry","Dark","1.9","23.8","3328","57232","24.5","32%","28.5","","Opened","7.331","38","Safe","Calm","3.1","61","16.5","11.7","1000.4","1012.0"
"2026-09-22","01:29:22","Clear","Dry","Dark","2.0","23.8","3201","57232","24.5","32%","28.5","","Opened","7.415","38","Safe","Calm","3.0","61","16.4","11.7","1000.4","1012.0"
"2026-09-22","01:29:32","Clear","Dry","Dark","2.1","23.8","3311","57232","24.5","32%","28.5","","Opened","7.395","38","Safe","Calm","2.8","61","16.4","11.8","1000.4","1012.0"
"2026-09-22","01:29:42","Clear","Dry","Dark","2.0","23.8","3328","57232","24.5","32%","28.5","","Opened","7.359","38","Safe","Calm","2.7","61","16.4","11.7","1000.5","1012.0"
"2026-09-22","01:29:52","Clear","Dry","Dark","2.1","23.8","3202","57232","24.5","32%","28.6","","Opened","7.521","38","Safe","Calm","2.7","61","16.5","11.8","1000.4","1012.0"
"2026-09-22","01:30:02","Clear","Dry","Dark","2.2","23.8","3328","57232","24.5","32%","28.6","","Opened","7.301","38","Safe","Calm","4.0","61","16.4","11.9","1000.5","1012.0"
"2026-09-22","01:30:12","Clear","Dry","Dark","2.3","23.8","3328","57232","24.5","32%","28.5","","Opened","7.388","38","Safe","Calm","5.2","61","16.4","12.0","1000.4","1011.9"
"2026-09-22","01:30:22","Clear","Dry","Dark","2.0","23.8","3200","57232","24.5","32%","28.6","","Opened","7.324","38","Safe","Calm","5.4","61","16.4","11.7","1000.4","1012.0"
"2026-09-22","01:30:32","Clear","Dry","Dark","2.0","23.8","3328","57232","24.5","32%","28.6","","Opened","7.296","38","Safe","Calm","5.2","61","16.4","11.7","1000.4","1012.0"
"2026-09-22","01:30:42","Clear","Dry","Dark","2.2","23.8","3312","57232","24.5","32%","28.7","","Opened","7.403","38","Safe","Calm","5.8","61","16.4","11.9","1000.4","1012.0"
"2026-09-22","01:30:52","Clear","Dry","Dark","2.1","23.8","3296","57232","24.5","32%","28.6","","Opened","7.567","38","Safe","Calm","6.1","61","16.4","11.8","1000.5","1012.0"
"2026-09-22","01:31:02","Clear","Dry","Dark","2.2","23.8","3328","57232","24.5","32%","28.6","","Opened","7.320","38","Safe","Calm","5.7","61","16.4","11.9","1000.4","1012.0"
"2026-09-22","01:31:12","Clear","Dry","Dark","2.3","23.9","3233","57232","24.5","32%","28.5","","Opened","7.312","38","Safe","Calm","5.8","61","16.4","12.1","1000.5","1012.0"
"2026-09-22","01:31:22","Clear","Dry","Dark","2.2","23.9","3200","57232","24.5","32%","28.5","","Opened","7.397","38","Safe","Calm","6.5","61","16.4","12.0","1000.4","1012.0"
"2026-09-22","01:31:32","Clear","Dry","Dark","2.4","24.0","3264","57232","24.5","32%","28.4","","Opened","7.336","38","Safe","Calm","7.1","61","16.4","12.1","1000.5","1012.0"
"2026-09-22","01:31:42","Clear","Dry","Dark","2.1","24.0","3312","57232","24.5","32%","28.4","","Opened","7.276","38","Safe","Calm","7.2","61","16.4","11.8","1000.4","1012.0"
"2026-09-22","01:31:52","Clear","Dry","Dark","2.2","24.0","3264","57232","24.5","32%","28.4","","Opened","7.547","38","Safe","Calm","7.2","61","16.4","11.9","1000.4","1012.0"
"2026-09-22","01:32:02","Clear","Dry","Dark","2.1","23.9","3312","57232","24.5","32%","28.5","","Opened","7.304","38","Safe","Calm","7.5","61","16.4","11.8","1000.4","1012.0"
"2026-09-22","01:32:12","Clear","Dry","Dark","2.4","24.0","3328","57232","24.5","32%","28.4","","Opened","7.395","38","Safe","Windy","8.0","61","16.4","12.1","1000.5","1012.0"
"2026-09-22","01:32:22","Clear","Dry","Dark","2.2","24.0","3328","57232","24.6","32%","28.3","","Opened","7.336","38","Safe","Windy","7.9","60","16.4","12.0","1000.4","1012.0"
"2026-09-22","01:32:32","Clear","Dry","Dark","2.2","24.0","3202","57232","24.5","32%","28.3","","Opened","7.332","38","Safe","Windy","8.2","60","16.4","12.0","1000.5","1012.0"
"2026-09-22","01:32:42","Clear","Dry","Dark","2.1","24.0","3328","57232","24.6","32%","28.3","","Opened","7.308","38","Safe","Windy","7.9","61","16.4","11.9","1000.4","1012.0"
"2026-09-22","01:32:53","Clear","Dry","Dark","2.2","24.0","3312","57232","24.5","32%","28.3","","Opened","7.784","38","Safe","Windy","8.3","61","16.4","11.9","1000.6","1012.1"
"2026-09-22","01:33:02","Clear","Dry","Dark","2.0","24.0","3264","57232","24.6","32%","28.3","","Opened","7.427","38","Safe","Windy","8.3","61","16.4","11.8","1000.4","1012.0"
"2026-09-22","01:33:12","Clear","Dry","Dark","2.3","24.0","3328","57232","24.5","32%","28.2","Heating UP","Opened","7.500","38","Safe","Windy","8.2","61","16.4","12.0","1000.6","1012.1"
"2026-09-22","01:33:22","Clear","Dry","Dark","2.4","24.0","3200","57232","24.5","33%","28.2","Heating UP","Opened","7.411","38","Safe","Windy","8.5","60","16.4","12.2","1000.5","1012.0"
"2026-09-22","01:33:32","Clear","Dry","Dark","2.2","24.1","3200","57232","24.6","34%","28.2","Heating UP","Opened","7.401","38","Safe","Windy","8.2","60","16.4","11.9","1000.4","1012.0"
"2026-09-22","01:33:42","Clear","Dry","Dark","2.2","24.1","3200","57232","24.5","35%","28.2","Heating UP","Opened","7.422","38","Safe","Windy","8.3","60","16.4","11.9","1000.4","1012.0"
"2026-09-22","01:33:52","Clear","Dry","Dark","2.1","24.1","3328","57232","24.6","36%","28.2","Heating UP","Opened","7.641","38","Safe","Windy","8.3","60","16.4","11.9","1000.4","1012.0"
"2026-09-22","01:34:02","Clear","Dry","Dark","2.4","24.1","3200","57232","24.6","37%","28.2","Heating UP","Opened","7.466","38","Safe","Windy","9.0","60","16.4","12.2","1000.4","1012.0"
"2026-09-22","01:34:12","Clear","Dry","Dark","2.3","24.1","3200","57232","24.6","38%","28.2","Heating UP","Opened","7.500","38","Safe","Windy","8.9","60","16.4","12.0","1000.4","1011.9"
"2026-09-22","01:34:22","Clear","Dry","Dark","2.1","24.2","3200","57232","24.6","39%","28.2","Heating UP","Opened","7.388","38","Safe","Windy","8.5","60","16.4","11.9","1000.4","1012.0"
"2026-09-22","01:34:32","Clear","Dry","Dark","2.1","24.1","3328","57232","24.6","40%","28.2","Heating UP","Opened","7.514","38","Safe","Windy","8.7","60","16.4","11.9","1000.4","1012.0"
"2026-09-22","01:34:42","Clear","Dry","Dark","2.0","24.1","3200","57232","24.6","41%","28.3","","Opened","7.401","38","Safe","Windy","8.7","60","16.4","11.7","1000.4","1011.9"
"2026-09-22","01:34:52","Clear","Dry","Dark","2.2","24.1","3200","57232","24.6","41%","28.4","","Opened","7.598","38","Safe","Windy","8.9","60","16.4","11.9","1000.4","1012.0"
"2026-09-22","01:35:02","Clear","Dry","Dark","2.0","24.1","3200","57232","24.6","41%","28.5","","Opened","7.414","38","Safe","Calm","8.2","60","16.4","11.8","1000.4","1012.0"
"2026-09-22","01:35:12","Clear","Dry","Dark","2.2","24.1","3200","57232","24.6","41%","28.5","","Opened","7.368","38","Safe","Windy","8.7","60","16.4","12.0","1000.4","1012.0"
"2026-09-22","01:35:22","Clear","Dry","Dark","2.3","24.1","3200","57232","24.6","41%","28.4","","Opened","7.333","38","Safe","Windy","9.3","60","16.4","12.0","1000.4","1011.9"
"2026-09-22","01:35:32","Clear","Dry","Dark","2.2","24.2","3200","57232","24.6","41%","28.4","","Opened","7.287","38","Safe","Windy","9.3","60","16.4","12.0","1000.4","1011.9"
"2026-09-22","01:35:42","Clear","Dry","Dark","2.2","24.2","3200","57232","24.6","41%","28.5","","Opened","7.399","38","Safe","Windy","9.7","60","16.4","11.9","1000.4","1012.0"
"2026-09-22","01:35:52","Clear","Dry","Dark","2.1","24.2","3200","57232","24.6","41%","28.5","","Opened","7.519","38","Safe","Windy","9.3","60","16.4","11.9","1000.4","1011.9"
"2026-09-22","01:36:02","Clear","Dry","Dark","2.0","24.2","3200","57232","24.6","41%","28.5","","Opened","7.307","38","Safe","Windy","9.3","60","16.4","11.8","1000.4","1011.9"
"2026-09-22","01:36:12","Clear","Dry","Dark","2.4","24.2","3200","57232","24.6","41%","28.5","","Opened","7.390","38","Safe","Windy","8.9","60","16.4","12.1","1000.4","1011.9"
"2026-09-22","01:36:22","Clear","Dry","Dark","2.1","24.2","3200","57232","24.6","41%","28.5","","Opened","7.375","38","Safe","Windy","8.6","60","16.4","11.9","1000.4","1011.9"
"2026-09-22","01:36:32","Clear","Dry","Dark","2.0","24.2","3200","57232","24.6","41%","28.6","","Opened","7.376","38","Safe","Windy","8.3","60","16.4","11.8","1000.4","1011.9"
"2026-09-22","01:36:42","Clear","Dry","Dark","2.1","24.2","3200","57232","24.6","41%","28.6","","Opened","7.314","38","Safe","Windy","7.9","60","16.4","11.8","1000.6","1012.2"
"2026-09-22","01:36:52","Clear","Dry","Dark","2.2","24.2","3200","57232","24.6","41%","28.6","","Opened","7.525","38","Safe","Windy","8.5","60","16.4","12.0","1000.4","1011.9"
"2026-09-22","01:37:02","Clear","Dry","Dark","2.1","24.2","3200","57232","24.6","41%","28.5","","Opened","7.392","38","Safe","Windy","9.2","60","16.4","11.9","1000.4","1011.9"
"2026-09-22","01:37:12","Clear","Dry","Dark","2.0","24.2","3200","57232","24.6","41%","28.5","","Opened","7.338","38","Safe","Windy","9.2","60","16.4","11.8","1000.4","1011.9"
"2026-09-22","01:37:22","Clear","Dry","Dark","2.0","24.2","3200","57232","24.6","41%","28.5","","Opened","7.290","38","Safe","Windy","8.9","60","16.4","11.8","1000.3","1011.8"
"2026-09-22","01:37:32","Clear","Dry","Dark","2.0","24.2","3200","57232","24.6","41%","28.6","","Opened","7.366","38","Safe","Windy","8.9","60","16.4","11.7","1000.4","1011.9"
"2026-09-22","01:37:42","Clear","Dry","Dark","2.0","24.2","3200","57232","24.6","41%","28.6","","Opened","7.307","38","Safe","Windy","8.7","60","16.4","11.7","1000.4","1012.0"
"2026-09-22","01:37:52","Clear","Dry","Dark","2.0","24.2","3200","57232","24.6","41%","28.6","","Opened","7.471","38","Safe","Windy","8.7","60","16.4","11.8","1000.4","1011.9"
"2026-09-22","01:38:02","Clear","Dry","Dark","1.9","24.2","3200","57232","24.6","41%","28.7","","Opened","7.427","38","Safe","Windy","7.8","60","16.4","11.7","1000.3","1011.8"
"2026-09-22","01:38:12","Clear","Dry","Dark","1.8","24.2","3200","57232","24.6","41%","28.7","","Opened","7.338","38","Safe","Calm","7.1","60","16.4","11.6","1000.4","1012.0"
"2026-09-22","01:38:22","Clear","Dry","Dark","1.9","24.2","3200","57232","24.6","41%","28.8","","Opened","7.334","38","Safe","Calm","7.2","60","16.4","11.6","1000.4","1011.9"
"2026-09-22","01:38:32","Clear","Dry","Dark","2.0","24.2","3200","57232","24.6","41%","28.8","","Opened","7.291","38","Safe","Calm","7.3","60","16.4","11.8","1000.5","1012.0"
"2026-09-22","01:38:42","Clear","Dry","Dark","2.0","24.2","3200","57232","24.6","41%","28.7","","Opened","7.382","38","Safe","Calm","7.5","60","16.4","11.8","1000.4","1012.0"
"2026-09-22","01:38:52","Clear","Dry","Dark","2.1","24.2","3200","57232","24.6","41%","28.7","","Opened","7.519","38","Safe","Calm","7.3","60","16.4","11.8","1000.3","1011.8"
"2026-09-22","01:39:02","Clear","Dry","Dark","2.0","24.2","3200","57232","24.6","41%","28.7","","Opened","7.313","38","Safe","Calm","8.0","60","16.4","11.7","1000.4","1012.0"
"2026-09-22","01:39:12","Clear","Dry","Dark","2.1","24.2","3200","57232","24.5","41%","28.7","","Opened","7.390","38","Safe","Windy","9.4","60","16.4","11.8","1000.4","1012.0"
"2026-09-22","01:39:22","Clear","Dry","Dark","2.0","24.2","3200","57232","24.6","41%","28.6","","Opened","7.370","38","Safe","Windy","9.4","60","16.4","11.8","1000.4","1011.9"
"2026-09-22","01:39:32","Clear","Dry","Dark","2.0","24.2","3200","57232","24.5","41%","28.6","","Opened","7.343","38","Safe","Windy","9.7","60","16.4","11.7","1000.3","1011.8"
"2026-09-22","01:39:42","Clear","Dry","Dark","2.0","24.2","3200","57232","24.6","41%","28.6","","Opened","7.338","38","Safe","Windy","9.9","60","16.4","11.8","1000.3","1011.8"
"2026-09-22","01:39:52","Clear","Dry","Dark","1.9","24.2","3200","57232","24.6","41%","28.7","","Opened","7.661","38","Safe","Windy","9.4","60","16.4","11.7","1000.4","1012.0"
"2026-09-22","01:40:02","Clear","Dry","Dark","1.9","24.2","3200","57232","24.6","41%","28.7","","Opened","7.330","38","Safe","Windy","9.4","60","16.4","11.7","1000.3","1011.8"
"2026-09-22","01:40:12","Clear","Dry","Dark","2.0","24.2","3200","57232","24.6","41%","28.6","","Opened","7.301","38","Safe","Calm","8.5","60","16.4","11.7","1000.3","1011.8"
"2026-09-22","01:40:22","Clear","Dry","Dark","1.9","24.2","3200","57232","24.6","41%","28.6","","Opened","7.405","38","Safe","Windy","9.0","60","16.4","11.7","1000.4","1011.9"
"2026-09-22","01:40:32","Clear","Dry","Dark","2.0","24.3","3200","57232","24.5","41%","28.6","","Opened","7.402","38","Safe","Windy","9.2","60","16.4","11.7","1000.4","1011.9"
"2026-09-22","01:40:42","Clear","Dry","Dark","2.0","24.3","3200","57232","24.6","41%","28.6","","Opened","7.352","38","Safe","Windy","9.6","60","16.4","11.7","1000.3","1011.8"
"2026-09-22","01:40:52","Clear","Dry","Dark","1.7","24.2","3200","57232","24.6","41%","28.6","","Opened","7.574","38","Safe","Windy","9.9","60","16.4","11.5","1000.4","1011.9"
"2026-09-22","01:41:02","Clear","Dry","Dark","2.0","24.3","3200","57232","24.6","41%","28.6","","Opened","7.340","38","Safe","Windy","10.1","60","16.4","11.7","1000.4","1011.9"
"2026-09-22","01:41:12","Clear","Dry","Dark","1.8","24.3","3200","57232","24.6","41%","28.6","","Opened","7.319","38","Safe","Windy","9.7","60","16.4","11.5","1000.4","1011.9"
"2026-09-22","01:41:22","Clear","Dry","Dark","1.8","24.3","3200","57232","24.5","41%","28.6","","Opened","7.408","38","Safe","Windy","9.0","60","16.4","11.5","1000.4","1012.0"
"2026-09-22","01:41:32","Clear","Dry","Dark","1.8","24.2","3200","57232","24.6","41%","28.7","","Opened","7.450","38","Safe","Windy","8.6","60","16.4","11.6","1000.4","1011.9"
"2026-09-22","01:41:42","Clear","Dry","Dark","1.7","24.2","3200","57232","24.6","41%","28.7","","Opened","7.392","38","Safe","Windy","8.5","60","16.4","11.5","1000.4","1011.9"
"2026-09-22","01:41:52","Clear","Dry","Dark","1.7","24.2","3200","57232","24.5","41%","28.7","","Opened","7.513","38","Safe","Windy","8.2","60","16.4","11.5","1000.4","1011.9"
"2026-09-22","01:42:02","Clear","Dry","Dark","1.8","24.2","3200","57232","24.6","41%","28.8","","Opened","7.321","38","Safe","Calm","7.9","60","16.4","11.6","1000.4","1011.9"
"2026-09-22","01:42:12","Clear","Dry","Dark","1.9","24.2","3200","57232","24.5","41%","28.7","","Opened","7.290","38","Safe","Windy","8.6","60","16.4","11.6","1000.4","1011.9"
"2026-09-22","01:42:22","Clear","Dry","Dark","1.7","24.2","3200","57232","24.6","41%","28.7","","Opened","7.397","38","Safe","Windy","8.7","60","16.4","11.5","1000.4","1011.9"
"2026-09-22","01:42:32","Clear","Dry","Dark","1.7","24.2","3200","57232","24.5","41%","28.8","","Opened","7.349","38","Safe","Windy","8.5","60","16.4","11.5","1000.4","1011.9"
"2026-09-22","01:42:42","Clear","Dry","Dark","1.8","24.2","3200","57232","24.6","41%","28.8","","Opened","7.348","38","Safe","Windy","8.7","60","16.4","11.5","1000.4","1012.0"
"2026-09-22","01:42:52","Clear","Dry","Dark","1.7","24.2","3200","57232","24.6","41%","28.8","","Opened","7.465","38","Safe","Windy","9.3","60","16.4","11.5","1000.3","1011.8"
"2026-09-22","01:43:02","Clear","Dry","Dark","1.9","24.2","3200","57232","24.5","41%","28.7","","Opened","7.387","38","Safe","Windy","9.0","60","16.4","11.7","1000.4","1011.9"
"2026-09-22","01:43:12","Clear","Dry","Dark","1.7","24.2","3200","57232","24.5","41%","28.7","","Opened","7.350","38","Safe","Windy","8.7","60","16.4","11.5","1000.3","1011.8"
"2026-09-22","01:43:22","Clear","Dry","Dark","1.8","24.2","3200","57232","24.5","41%","28.7","","Opened","7.359","38","Safe","Windy","8.9","60","16.4","11.5","1000.4","1012.0"
"2026-09-22","01:43:32","Clear","Dry","Dark","1.7","24.2","3200","57232","24.6","41%","28.7","","Opened","7.317","38","Safe","Windy","9.2","61","16.4","11.5","1000.3","1011.8"
"2026-09-22","01:43:42","Clear","Dry","Dark","1.7","24.2","3200","57232","24.5","41%","28.7","","Opened","7.298","38","Safe","Calm","8.3","60","16.4","11.5","1000.4","1011.9"
"2026-09-22","01:43:52","Clear","Dry","Dark","1.9","24.2","3200","57232","24.5","41%","28.8","","Opened","7.540","38","Safe","Windy","8.6","61","16.4","11.6","1000.3","1011.8"
"2026-09-22","01:44:02","Clear","Dry","Dark","1.7","24.2","3200","57232","24.5","41%","28.7","","Opened","7.352","38","Safe","Windy","8.6","61","16.4","11.5","1000.4","1011.9"
"2026-09-22","01:44:12","Clear","Dry","Dark","1.7","24.2","3200","57232","24.5","41%","28.7","","Opened","7.299","38","Safe","Windy","8.5","61","16.4","11.5","1000.3","1011.8"
"2026-09-22","01:44:22","Clear","Dry","Dark","1.7","24.2","3200","57232","24.5","41%","28.7","","Opened","7.271","38","Safe","Windy","8.2","61","16.4","11.4","1000.4","1012.0"
"2026-09-22","01:44:32","Clear","Dry","Dark","1.7","24.2","3200","57232","24.5","41%","28.7","","Opened","7.350","38","Safe","Windy","8.0","61","16.4","11.4","1000.3","1011.8"
"2026-09-22","01:44:42","Clear","Dry","Dark","1.7","24.1","3200","57232","24.5","41%","28.8","Heating DOWN","Opened","7.419","38","Safe","Windy","8.2","61","16.4","11.5","1000.4","1012.0"
"2026-09-22","01:44:52","Clear","Dry","Dark","1.6","24.1","3328","57232","24.5","40%","28.8","Heating DOWN","Opened","7.657","38","Safe","Calm","7.2","61","16.4","11.4","1000.4","1012.0"
"2026-09-22","01:45:02","Clear","Dry","Dark","1.8","24.1","3200","57232","24.5","39%","28.9","Heating DOWN","Opened","7.485","38","Safe","Calm","7.2","61","16.4","11.5","1000.4","1011.9"
"2026-09-22","01:45:12","Clear","Dry","Dark","1.8","24.1","3200","57232","24.5","38%","28.8","","Opened","7.372","38","Safe","Calm","7.2","60","16.4","11.6","1000.3","1011.8"
"2026-09-22","01:45:22","Clear","Dry","Dark","1.7","24.1","3200","57232","24.5","38%","28.8","","Opened","7.345","38","Safe","Calm","7.3","60","16.4","11.4","1000.4","1011.9"
"2026-09-22","01:45:32","Clear","Dry","Dark","1.8","24.2","3200","57232","24.5","38%","28.7","","Opened","7.329","38","Safe","Calm","7.8","61","16.4","11.5","1000.5","1012.0"
"2026-09-22","01:45:42","Clear","Dry","Dark","1.8","24.2","3200","57232","24.5","38%","28.6","","Opened","7.283","38","Safe","Calm","7.9","60","16.4","11.5","1000.3","1011.8"
"2026-09-22","01:45:52","Clear","Dry","Dark","1.8","24.2","3200","57232","24.5","38%","28.6","","Opened","7.524","38","Safe","Windy","8.9","61","16.4","11.5","1000.4","1011.9"
"2026-09-22","01:46:02","Clear","Dry","Dark","1.8","24.2","3200","57232","24.5","38%","28.5","","Opened","7.327","38","Safe","Windy","9.3","61","16.4","11.5","1000.3","1011.8"
"2026-09-22","01:46:12","Clear","Dry","Dark","1.8","24.2","3200","57232","24.5","38%","28.5","","Opened","7.326","38","Safe","Windy","9.6","61","16.4","11.5","1000.3","1011.8"
"2026-09-22","01:46:22","Clear","Dry","Dark","1.7","24.2","3200","57232","24.5","38%","28.4","","Opened","7.297","38","Safe","Windy","9.9","61","16.4","11.5","1000.4","1011.9"
"2026-09-22","01:46:32","Clear","Dry","Dark","1.8","24.2","3200","57232","24.5","38%","28.4","","Opened","7.388","38","Safe","Windy","10.0","61","16.4","11.5","1000.4","1011.9"
"2026-09-22","01:46:42","Clear","Dry","Dark","1.6","24.2","3200","57232","24.5","38%","28.4","","Opened","7.362","38","Safe","Windy","10.0","60","16.4","11.4","1000.3","1011.8"
"2026-09-22","01:46:52","Clear","Dry","Dark","1.7","24.2","3200","57232","24.5","38%","28.4","","Opened","7.509","38","Safe","Windy","9.4","61","16.4","11.4","1000.3","1011.8"
"2026-09-22","01:47:02","Clear","Dry","Dark","1.7","24.2","3200","57232","24.5","38%","28.4","","Opened","7.400","38","Safe","Windy","9.2","61","16.4","11.4","1000.4","1011.9"
"2026-09-22","01:47:12","Clear","Dry","Dark","1.7","24.2","3200","57232","24.5","38%","28.4","","Opened","7.322","38","Safe","Windy","8.9","61","16.4","11.4","1000.4","1011.9"
"2026-09-22","01:47:22","Clear","Dry","Dark","1.8","24.2","3200","57232","24.5","38%","28.4","","Opened","7.383","38","Safe","Windy","9.2","61","16.4","11.5","1000.4","1011.9"
"2026-09-22","01:47:32","Clear","Dry","Dark","1.7","24.2","3200","57232","24.5","38%","28.3","","Opened","7.356","38","Safe","Windy","9.2","61","16.4","11.5","1000.3","1011.8"
"2026-09-22","01:47:42","Clear","Dry","Dark","1.6","24.2","3200","57232","24.5","38%","28.3","","Opened","7.315","38","Safe","Windy","9.0","61","16.4","11.3","1000.3","1011.8"
"2026-09-22","01:47:52","Clear","Dry","Dark","1.6","24.2","3200","57232","24.5","38%","28.3","","Opened","7.471","38","Safe","Windy","8.7","61","16.4","11.3","1000.4","1011.9"
"2026-09-22","01:48:02","Clear","Dry","Dark","1.6","24.2","3200","57232","24.5","38%","28.4","","Opened","7.422","38","Safe","Windy","8.7","61","16.4","11.4","1000.3","1011.8"
"2026-09-22","01:48:12","Clear","Dry","Dark","1.6","24.2","3200","57232","24.5","38%","28.4","","Opened","7.382","38","Safe","Windy","9.0","61","16.4","11.3","1000.4","1011.9"
"2026-09-22","01:48:22","Clear","Dry","Dark","1.5","24.2","3200","57232","24.5","38%","28.4","","Opened","7.345","38","Safe","Windy","8.6","61","16.4","11.2","1000.3","1011.8"
"2026-09-22","01:48:32","Clear","Dry","Dark","1.7","24.2","3200","57232","24.5","38%","28.3","","Opened","7.373","38","Safe","Calm","8.5","61","16.4","11.4","1000.3","1011.9"
"2026-09-22","01:48:42","Clear","Dry","Dark","1.5","24.2","3200","57232","24.5","38%","28.3","","Opened","7.321","38","Safe","Calm","8.3","61","16.4","11.2","1000.4","1012.0"
"2026-09-22","01:48:52","Clear","Dry","Dark","1.6","24.1","3200","57232","24.5","38%","28.4","","Opened","7.576","38","Safe","Calm","8.6","61","16.4","11.3","1000.3","1011.9"
"2026-09-22","01:49:02","Clear","Dry","Dark","1.7","24.1","3200","57232","24.5","38%","28.4","","Opened","7.430","38","Safe","Windy","9.0","61","16.4","11.5","1000.4","1011.9"
"2026-09-22","01:49:12","Clear","Dry","Dark","1.6","24.1","3200","57232","24.5","38%","28.3","","Opened","7.359","38","Safe","Windy","9.0","61","16.4","11.3","1000.3","1011.9"
"2026-09-22","01:49:22","Clear","Dry","Dark","1.6","24.1","3200","57232","24.5","38%","28.3","","Opened","7.348","38","Safe","Windy","8.9","61","16.4","11.3","1000.3","1011.9"
"2026-09-22","01:49:32","Clear","Dry","Dark","1.6","24.1","3200","57232","24.5","38%","28.3","","Opened","7.292","38","Safe","Windy","8.7","61","16.4","11.3","1000.3","1011.9"
